MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
24.3101112505,-53.1192574896,-52.0904013539,23.6401960035,-54.1481136253,24.9800264975,245.645512102,501,802,0,107,5.65727492913
30.1021369886,-52.8655487082,-54.1481136253,24.9800264975,-51.5829837911,35.2242474798,743.60322747,501,802,0,107,5.78977021411
39.0568503742,-50.3372626058,-51.5829837911,35.2242474798,-49.0915414205,42.8894532687,610.074672642,501,802,0,107,6.18842745084
47.903283824,-49.7441559445,-50.3700238601,43.418879232,-49.118288029,52.3876884159,658.868498131,501,802,0,107,6.52841766068
59.2135292606,-50.4384198377,-51.0707176166,53.7423554263,-49.8061220589,64.684703095,786.828731951,501,802,0,107,6.90609560775
66.5826111014,-51.0719144323,-49.8061220589,64.684703095,-52.3377068057,68.4805191078,386.650220457,501,802,0,107,7.21282813635
74.1529044608,-45.9401999609,-45.8525673766,74.3623151923,-46.0278325451,73.9434937292,37.7973668812,550,801,575,108,6.22950326526
73.7214033345,-46.452727763,-46.2970156357,74.1181114716,-46.6084398904,73.3246951974,69.9539729399,550,801,575,108,6.20114877192
74.1745010748,-42.6386004435,-43.3768772293,72.4248646085,-41.9003236577,75.9241375411,329.942515515,801,501,0,108,4.2068748749
24.1497013402,-53.1575452971,-52.2562804633,23.5676930309,-54.0588101309,24.7317096496,214.926063789,501,802,0,108,5.65888977571
29.8541466865,-52.789876532,-54.0588101309,24.7317096496,-51.5209429331,34.9765837235,743.60322747,501,802,0,108,5.77531269021
38.8136702752,-50.2860995728,-51.5209429331,34.9765837235,-49.0512562125,42.6507568269,610.074672642,501,802,0,108,6.17522986425
47.6572801029,-49.7185751833,-50.3312580878,43.1708959253,-49.1058922788,52.1436642805,658.868498131,501,802,0,108,6.51681907865
58.9605685282,-50.4462776792,-51.0623249526,53.4839270428,-49.8302304058,64.4372100136,786.828731951,501,802,0,108,6.8969230333
66.333468895,-51.1056466099,-49.8302304058,64.4372100136,-52.381062814,68.2297277765,387.92083006,501,802,0,108,7.20637296468
70.8869020604,-51.8127638362,-51.6509728292,71.5710632339,-51.9745548432,70.2027408868,100.709346588,801,501,0,108,4.17975792508
69.2162343316,-52.1778088286,-51.9745548432,70.2027408868,-52.381062814,68.2297277765,141.917559085,801,501,0,108,4.09583109068
67.8548902983,-52.453059805,-52.381062814,68.2297277765,-52.5250567961,67.4800528201,53.2638456099,801,501,0,108,3.97601800364
66.713763907,-52.667665147,-52.5250567961,67.4800528201,-52.810273498,65.9474749938,108.100389736,801,501,0,108,3.93099270318
65.5578807426,-52.8848986388,-52.810273498,65.9474749938,-52.9595237796,65.1682864913,54.8518317664,801,501,0,108,3.84005813518
73.8903510018,-46.0142449571,-45.927353454,74.1006804002,-46.1011364603,73.6800216034,37.7973668803,550,801,575,109,6.2154111105
73.4544882043,-46.5252380105,-46.3709335368,73.8528841875,-46.6795424842,73.056092221,69.9539729392,550,801,575,109,6.18686965135
74.6735283384,-49.1456844682,-49.0050294825,75.0401448555,-49.2863394538,74.3069118212,61.8290100074,550,801,575,109,6.13041557213
70.3731682695,-37.4104168837,-38.1455659868,68.7094571573,-36.6752677805,72.0368793817,336.268488687,801,501,0,109,3.97845512532
23.9897970491,-53.1953690924,-52.4224823767,23.4948418455,-53.9682558082,24.4847522527,184.09336427,501,802,0,109,5.66052850232
29.6072756541,-52.7129723368,-53.9682558082,24.4847522527,-51.4576888654,34.7297990556,743.60322747,501,802,0,109,5.76067543774
38.5712037385,-50.2337625008,-51.4576888654,34.7297990556,-49.0098361363,42.4126084215,610.074672642,501,802,0,109,6.16186634065
47.4116146857,-49.6918873819,-50.2913348556,42.9234351279,-49.0924399082,51.8997942435,658.868498131,501,802,0,109,6.50506663405
58.7074457027,-50.4531420017,-51.0528483128,53.2255481771,-49.8534356907,64.1893432283,786.828731951,501,802,0,109,6.88761071738
66.0837563681,-51.1385189326,-49.8534356907,64.1893432283,-52.4236021746,67.9781695078,389.191467881,501,802,0,109,7.19979624226
70.5903825108,-51.8736556692,-51.7139505268,71.2767525214,-52.0333608115,69.9040125003,100.709346588,801,501,0,109,4.168725369
68.941091004,-52.228481493,-52.0333608115,69.9040125003,-52.4236021746,67.9781695078,138.152672724,801,501,0,109,4.08486829343
67.575819953,-52.4995338798,-52.4236021746,67.9781695078,-52.575465585,67.1734703982,57.0287319705,801,501,0,109,3.96834831116
66.4051391402,-52.7156851301,-52.575465585,67.1734703982,-52.8559046753,65.6368078822,108.100389736,801,501,0,109,3.92019571537
65.3397906184,-52.9119962204,-52.8559046753,65.6368078822,-52.9680877655,65.0427733545,41.7405016108,801,501,0,109,3.82938198328
73.6272706932,-46.0872653429,-46.0011211184,73.8385155641,-46.1734095674,73.4160258224,37.7973668793,550,801,575,110,6.20127422014
73.1870337116,-46.5967020695,-46.4438168017,73.5871104629,-46.7495873373,72.7869569603,69.9539729388,550,801,575,110,6.17254557837
74.3871362102,-49.2214323107,-49.0820736632,74.7554712615,-49.3607909583,74.0188011589,61.8290100068,550,801,575,110,6.11538695873
70.1633587537,-37.4703068973,-38.2009271724,68.493366745,-36.7396866221,71.8333507625,336.544596425,801,501,0,110,3.96322623647
23.8304076866,-53.2327340714,-52.5890129973,23.4216344914,-53.8764551455,24.2391808818,153.147130761,501,802,0,110,5.66219145668
29.3615515766,-52.6348389315,-53.8764551455,24.2391808818,-51.3932227176,34.4839222714,743.60322747,501,802,0,110,5.74585780332
38.3294786857,-50.1802512921,-51.3932227176,34.4839222714,-48.9672798666,42.1750351001,610.074672642,501,802,0,110,6.14833627476
47.1663150673,-49.6640894066,-50.2502525016,42.6765256068,-49.0779263115,51.6561045278,658.868498131,501,802,0,110,6.49315964578
58.4541858259,-50.4590056641,-51.0422821619,52.9672473218,-49.8757291663,63.9411243301,786.828731951,501,802,0,110,6.87815771593
65.8334936358,-51.1705218112,-49.8757291663,63.9411243301,-52.4653144561,67.7258629415,390.462164229,501,802,0,110,7.19309678728
73.0463801892,-51.2649972031,-50.7540780324,75.1115603395,-51.7759163739,70.9812000389,308.969366831,801,501,0,110,4.41556606853
70.2926371736,-51.9335155447,-51.7759163739,70.9812000389,-52.0911147155,69.6040743083,100.709346588,801,501,0,110,4.15772353917
68.6649686249,-52.2782145858,-52.0911147155,69.6040743083,-52.4653144561,67.7258629415,134.378261558,801,501,0,110,4.0739388919
67.2958118007,-52.5450304521,-52.4653144561,67.7258629415,-52.6247464481,66.8657606599,60.803143137,801,501,0,110,3.96071681954
66.0954144629,-52.7625567849,-52.6247464481,66.8657606599,-52.9003671217,65.3250682659,108.100389736,801,501,0,110,3.90943762428
65.1217035516,-52.9382242418,-52.9003671217,65.3250682659,-52.976081362,64.9183388373,28.5273732905,801,501,0,110,3.81874800199
73.3636844801,-46.1592499248,-46.0738591384,73.5758413622,-46.2446407112,73.1515275979,37.797366882,550,801,575,111,6.18709407357
72.9190616646,-46.6671086909,-46.5156541023,73.3208115925,-46.8185632796,72.5173117368,69.9539729403,550,801,575,111,6.15817804275
74.1000036883,-49.2960721046,-49.1580212244,74.4700505953,-49.4341229848,73.7299567814,61.8290100085,550,801,575,111,6.10030727326
74.1787910206,-50.0614016942,-50.0397053388,74.238050419,-50.0830980497,74.1195316222,9.73948525576,550,801,575,111,6.0550522848
69.9533458043,-37.5293396142,-38.2553033831,68.2772558944,-36.8033758454,71.6294357142,336.784972553,801,501,0,111,3.94803721738
23.6715421198,-53.2696455331,-52.755878236,23.3480626789,-53.7834128301,23.9950215608,122.087080734,501,802,0,111,5.66387898357
29.1170017055,-52.5554793359,-53.7834128301,23.9950215608,-51.3275458417,34.2389818503,743.60322747,501,802,0,111,5.73085915188
38.08852281,-50.1255660672,-51.3275458417,34.2389818503,-48.9235862927,41.9380637698,610.074672642,501,802,0,111,6.13463908336
46.9214086937,-49.6351783389,-50.2080095891,42.4301959917,-49.0623470887,51.4126213958,658.868498131,501,802,0,111,6.48109745503
58.2008141065,-50.4638617152,-51.0306211826,52.7090530566,-49.8971022477,63.6925751563,786.828731951,501,802,0,111,6.8685631034
65.582701115,-51.2016458017,-49.8971022477,63.6925751563,-52.5061893557,67.4728270737,391.732949838,501,802,0,111,7.18627343335
72.7565671989,-51.3322015569,-50.8275486484,74.8287110377,-51.8368544654,70.68442336,308.969366831,801,501,0,111,4.40446779837
69.9936846176,-51.9923276534,-51.8368544654,70.68442336,-52.1478008413,69.3029458752,100.709346588,801,501,0,111,4.14675438479
68.3878864745,-52.3269950985,-52.1478008413,69.3029458752,-52.5061893557,67.4728270737,130.594318301,801,501,0,111,4.06304484997
67.0148870935,-52.5895367769,-52.5061893557,67.4728270737,-52.6728841981,66.5569471133,64.5870863954,801,501,0,111,3.95312522794
65.7846144862,-52.8082651066,-52.6728841981,66.5569471133,-52.9436460152,65.0122818591,108.100389736,801,501,0,111,3.89872042163
64.9036414709,-52.9635770787,-52.9436460152,65.0122818591,-52.9835081422,64.7950010827,15.212505647,801,501,0,111,3.80815819685
73.0996137549,-46.2301877248,-46.1455564956,73.3126789189,-46.314818954,72.886548591,37.7973668827,550,801,575,112,6.17287216805
72.6505943339,-46.7364468484,-46.5864343287,73.054009331,-46.886459368,72.2471793369,69.9539729405,550,801,575,112,6.14376855231
73.8121544927,-49.3695911938,-49.2328594405,74.1839060102,-49.506322947,73.4404029753,61.8290100088,550,801,575,112,6.08517799574
73.8912181443,-50.1327884199,-50.1137058702,73.9440838863,-50.1518709697,73.8383524023,8.64896385721,550,801,575,112,6.03959892085
69.7431436104,-37.5875060771,-38.3086866291,68.0611434252,-36.8663255251,71.4251437956,336.98924852,801,501,0,112,3.93289053801
23.5132087663,-53.3061088763,-52.923084008,23.2741177748,-53.6891337447,23.7522997579,90.9129320252,501,802,0,112,5.66559142478
28.8736528517,-52.4748967775,-53.6891337447,23.7522997579,-51.2606598103,33.9950059456,743.60322747,501,802,0,112,5.71567886714
37.8483635666,-50.0697071638,-51.2606598103,33.9950059456,-48.8787545172,41.7017211877,610.074672642,501,802,0,112,6.12077420602
46.6769229515,-49.605151476,-50.1646049055,42.1844747636,-49.0456980464,51.1693711394,658.868498131,501,802,0,112,6.46887942596
57.9473559112,-50.4677033956,-51.0178602769,52.4509940364,-49.9175465143,63.443717786,786.828731951,501,802,0,112,6.8588259734
65.3313995208,-51.2318816086,-49.9175465143,63.443717786,-52.5462167029,67.2190812555,393.00385587,501,802,0,112,7.1793250301
72.4655091004,-51.3984244971,-50.9000999833,74.5445775365,-51.8967490109,70.3864406643,308.969366831,801,501,0,112,4.39339657274
69.6935440249,-52.0500763079,-51.8967490109,70.3864406643,-52.2034036049,69.0006473856,100.709346588,801,501,0,112,4.13581984604
68.1098643205,-52.3748101539,-52.2034036049,69.0006473856,-52.5462167029,67.2190812555,126.800835595,801,501,0,112,4.05218812139
66.7330675774,-52.6330402561,-52.5462167029,67.2190812555,-52.7198638093,66.2470538993,68.3805691025,801,501,0,112,3.94557522162
65.4727644537,-52.8527952616,-52.7198638093,66.2470538993,-52.9857267138,64.6984750081,108.100389736,801,501,0,112,3.88804608662
64.6856265581,-52.988049267,-52.9857267138,64.6984750081,-52.9903718202,64.6727781081,1.79595968486,801,501,0,112,3.79761455937
72.8350803557,-46.3000679859,-46.2162023904,73.0490498025,-46.3839335815,72.6211109089,37.7973668851,550,801,575,113,6.1586100189
72.3816544499,-46.8047057433,-46.6561465945,72.7867258913,-46.9532648922,71.9765830084,69.9539729419,550,801,575,113,6.12931863312
73.5236129307,-49.4419771579,-49.3065758169,73.8970612433,-49.5773784989,73.1501646181,61.8290100104,550,801,575,113,6.07000062553
73.6027120938,-50.2031531836,-50.1865532343,73.6493645831,-50.219753133,73.5560596044,7.59787710077,550,801,575,113,6.02409626407
64.2046215175,-55.0115732092,-55.0343843808,64.6711963412,-54.9887620375,63.7380466937,59.7134955634,501,802,0,113,7.1743176955
61.1635512549,-54.8293959099,-54.9887620375,63.7380466937,-54.6700297822,58.5890558162,331.614095612,501,802,0,113,7.15417571594
54.6675680244,-51.2420918589,-51.4518317205,58.4832040741,-51.0323519973,50.8519319747,533.024102859,501,802,0,113,7.04091226614
45.3330682436,-49.2989822878,-49.9082768476,50.858873893,-48.689687728,39.8072625942,811.965148948,501,802,0,113,6.80368339716
38.5065588192,-50.2061116058,-50.0112675119,39.3928701873,-50.4009556997,37.620247451,133.384193818,501,802,0,113,6.3451413709
33.8489191479,-51.7913060128,-51.7116687828,37.4012271085,-51.8709432427,30.2966111873,488.762504659,501,802,0,113,6.27873392533
27.3422635423,-53.3931613102,-52.8765860795,30.3007718117,-53.909736541,24.3837552729,408.677597673,501,802,0,113,5.98617788826
23.5096782402,-54.0924193182,-53.909736541,24.3837552729,-54.2751020955,22.6356012075,121.022227046,501,802,0,113,5.75117178543
72.1732217518,-51.4636501366,-50.9717159333,74.2591727636,-51.9555843399,70.08727074,308.969366831,801,501,0,113,4.38235427829
69.3922351929,-52.1067459491,-51.9555843399,70.08727074,-52.2579075582,68.6971996458,100.709346589,801,501,0,113,4.12492185317
67.3166527185,-52.5117889912,-52.2579075582,68.6971996458,-52.7656704242,65.9361057912,195.181404708,801,501,0,113,4.0413706488
65.2453498135,-52.8823398252,-52.7656704242,65.9361057912,-52.9990092262,64.5545938359,96.2617875356,801,501,0,113,3.87741658488
64.469134262,-53.012801994,-52.9990092262,64.5545938359,-53.0265947618,64.3836746882,11.8386021403,801,501,0,113,3.79700108199
63.9107764163,-53.1082239426,-53.0265947618,64.3836746882,-53.1898531234,63.4378781444,65.6904546987,801,501,0,113,3.78711906601
72.5701065626,-46.3688801769,-46.2857862464,72.7849760228,-46.4519741075,72.3552371025,37.7973668841,550,801,575,114,6.144309159
72.1122651996,-46.8718748107,-46.724780242,72.5189839417,-47.0189693793,71.7055464575,69.9539729412,550,801,575,114,6.11482982899
73.2344038946,-49.5132178184,-49.3791580957,73.6095406135,-49.6472775411,72.8592671756,61.8290100096,550,801,575,114,6.05477668088
73.313292507,-50.2724823064,-50.2582348305,73.3539181345,-50.2867297824,73.2726668796,6.58661682839,550,801,575,114,6.00854584015
63.8850228866,-55.0317350872,-55.0545600672,64.3226422136,-55.0089101072,63.4474035597,56.0077001543,501,802,0,114,7.16601749253
60.8736195792,-54.841709538,-55.0089101072,63.4474035597,-54.6745089688,58.2998355986,331.614095612,501,802,0,114,7.14690771912
54.4078658185,-51.2346664157,-51.45602947,58.2212120433,-51.0133033613,50.5945195938,533.024102859,501,802,0,114,7.03245286543
45.0923716551,-49.2634941806,-49.8892620372,50.6098736621,-48.637726324,39.574869648,811.965148948,501,802,0,114,6.79330317023
38.2652286823,-50.1503670379,-49.9580873026,39.1518707762,-50.3426467731,37.3785865884,133.384193818,501,802,0,114,6.33201595377
33.6028917038,-51.7224056404,-51.6527167692,37.1503217431,-51.7920945115,30.0554616646,488.762504659,501,802,0,114,6.26535216328
27.0959869953,-53.3064812961,-52.7977386768,30.0522829439,-53.8152239153,24.1396910466,408.677597673,501,802,0,114,5.97158340395
23.1964151936,-54.0094491849,-53.8152239153,24.1396910466,-54.2036744544,22.2531393405,130.618135297,501,802,0,114,5.7358239438
71.8797215941,-51.5278626919,-51.0423804755,73.972510201,-52.0133449082,69.7869329873,308.969366831,801,501,0,114,4.37134279403
69.0897785367,-52.1623211517,-52.0133449082,69.7869329873,-52.3112973951,68.3926240861,100.709346589,801,501,0,114,4.11406232559
67.008376139,-52.5607933773,-52.3112973951,68.3926240861,-52.8102893594,65.6241281919,195.181404708,801,501,0,114,4.03059436279
65.0310765799,-52.9088828449,-52.8102893594,65.6241281919,-53.0074763304,64.4380249678,82.5057780205,801,501,0,114,3.86683386751
64.2529667338,-53.0368561131,-53.0074763304,64.4380249678,-53.0662358958,64.0679084997,25.5946116895,801,501,0,114,3.79800643675
63.5938675407,-53.1463415001,-53.0662358958,64.0679084997,-53.2264471045,63.1198265818,65.690454698,801,501,0,114,3.77667367713
21.4320530387,-54.0450411983,-54.1301272829,21.8724832232,-53.9599551137,20.9916228542,60.5422130108,802,701,0,115,6.00407635046
72.3047150953,-46.4366139977,-46.354297716,72.520480028,-46.5189302793,72.0889501626,37.797366884,550,801,575,115,6.12997113871
71.8424502231,-46.9379437237,-46.7923248476,72.2508066023,-47.0835625998,71.434093844,69.9539729413,550,801,575,115,6.10030370136
72.9445528591,-49.5833012451,-49.4505942626,73.3213690197,-49.7160082276,72.5677366984,61.8290100097,550,801,575,115,6.03950769883
73.0229795754,-50.3407622848,-50.3287383113,73.0577707888,-50.3527862583,72.988188362,5.61557754487,550,801,575,115,5.99294919388
63.5647880038,-55.0506370822,-55.0732876893,63.9733288822,-55.0279864751,63.1562471253,52.2896536187,501,802,0,115,7.15755375052
60.5833248976,-54.8529188932,-55.0279864751,63.1562471253,-54.6778513114,58.0104026698,331.614095611,501,802,0,115,7.1395079929
54.1482616715,-51.2261503739,-51.4591728209,57.9591317889,-50.9931279269,50.3373915542,533.024102859,501,802,0,115,7.02385670744
44.8522122581,-49.2268839391,-49.8691461755,50.3611747557,-48.5846217027,39.3432497605,811.965148948,501,802,0,115,6.78277721034
38.0247365356,-50.0934452866,-49.9037361087,38.9116707452,-50.2831544645,37.1378023261,133.384193817,501,802,0,115,6.31872982656
33.357916115,-51.6522930823,-51.5925535444,36.9003208544,-51.7120326201,29.8155113757,488.762504659,501,802,0,115,6.25180524943
26.8510739356,-53.2185689924,-52.717658143,29.8050250938,-53.7194798419,23.8971227774,408.677597673,501,802,0,115,5.95681393124
22.8848030003,-53.9248035624,-53.7194798419,23.8971227774,-54.1301272829,21.8724832232,140.204599034,501,802,0,115,5.72029361623
71.5850256559,-51.5910464882,-51.1120776732,73.6846038908,-52.0700153031,69.4854474209,308.969366831,801,501,0,115,4.36036399065
68.7861950909,-52.2167866303,-52.0700153031,69.4854474209,-52.3635579575,68.0869427609,100.709346589,801,501,0,115,4.10324317107
66.6990449464,-52.6086320348,-52.3635579575,68.0869427609,-52.853706112,65.3111471319,195.181404708,801,501,0,115,4.01986118113
64.8708665123,-52.9259622257,-52.853706112,65.3111471319,-52.9982183393,64.4305858928,61.1748729108,801,501,0,115,3.85629987018
64.0908952779,-53.0514271953,-52.9982183393,64.4305858928,-53.1046360513,63.7512046631,46.9255168107,801,501,0,115,3.80533620233
63.2760420237,-53.1832064887,-53.1046360513,63.7512046631,-53.2617769261,62.8008793843,65.6904546984,801,501,0,115,3.76628033606
21.4048120719,-54.0372217807,-54.0544697623,21.4936817505,-54.0199737992,21.3159423933,12.2238589797,802,701,0,116,5.98141986523
72.0389291091,-46.5032593841,-46.4217266855,72.2555847017,-46.5847920828,71.8222735165,37.7973668801,550,801,575,116,6.11559752567
71.5722336094,-47.0029023997,-46.8587702268,71.9822174413,-47.1470345725,71.1622497775,69.9539729392,550,801,575,116,6.08574182915
72.6540858779,-49.6522157625,-49.520872553,73.0325719371,-49.7835589721,72.2755998188,61.8290100074,550,801,575,116,6.0241952351
72.7317940439,-50.4079797963,-50.3980515891,72.7609494149,-50.4179080035,72.7026386728,4.68515636231,550,801,575,116,5.97730788903
63.2439521776,-55.0682668955,-55.0905524803,63.623297061,-55.0459813107,62.8646072941,48.5593431116,501,802,0,116,7.14892478793
60.2926985778,-54.8630152085,-55.0459813107,62.8646072941,-54.6800491064,57.7207898614,331.614095612,501,802,0,116,7.13197528846
53.888783857,-51.2165385625,-51.4612551447,57.6969907233,-50.9718219802,50.0805769907,533.024102859,501,802,0,116,7.01512278877
44.6126166054,-49.1891500701,-49.847925763,50.1128046741,-48.5303743773,39.1124285367,811.965148948,501,802,0,116,6.7721047809
37.7851095349,-50.0353472165,-49.8482145018,38.6722972344,-50.2224799312,36.8979218354,133.384193817,501,802,0,116,6.30528251045
33.1140197579,-51.5809707046,-51.5311802975,36.6512533149,-51.6307611117,29.5767862009,488.762504659,501,802,0,116,6.23809263352
26.6075500173,-53.1294289099,-52.63634807,29.5590253653,-53.6225097499,23.6560746693,408.677597673,501,802,0,116,5.9418689367
22.5748782099,-53.8384897561,-53.6225097499,23.6560746693,-54.0544697623,21.4936817505,149.781813936,501,802,0,116,5.70458024421
71.2891515565,-51.6531859655,-51.180791681,73.3954684415,-52.12558025,69.1828346715,308.969366831,801,501,0,116,4.34941972963
68.4815065106,-52.2701272456,-52.12558025,69.1828346715,-52.4146742413,67.7801783496,100.709346587,801,501,0,116,4.09246628483
66.3886838076,-52.6552903036,-52.4146742413,67.7801783496,-52.8959063658,64.9971892656,195.181404707,801,501,0,116,4.00917300774
64.7500444552,-52.9360313435,-52.8959063658,64.9971892656,-52.9761563213,64.5028996448,34.3070362496,801,501,0,116,3.84581651208
63.9682458292,-53.0589688451,-52.9761563213,64.5028996448,-53.141781369,63.4335920136,73.7933534647,801,501,0,116,3.81727374665
62.9573293613,-53.2188051967,-53.141781369,63.4335920136,-53.2958290243,62.4810667089,65.6904546961,801,501,0,116,3.75594096804
21.3830022561,-54.0286086967,-54.0805059229,21.6492218103,-53.9767114706,21.1167827019,36.6407487395,802,701,0,117,5.99035177617
71.7727721911,-46.5688065136,-46.48806328,71.9903133585,-46.6495497472,71.5552310238,37.7973668832,550,801,575,117,6.10118990452
71.3016398918,-47.0667410046,-46.9241064395,71.7132404715,-47.2093755697,70.8900393122,69.9539729407,550,801,575,117,6.07114580846
72.3630295798,-49.7199499564,-49.5899814584,72.7431754143,-49.8499184543,71.9828837453,61.8290100089,550,801,575,117,6.00884086384
72.4397572108,-50.4741217052,-50.4661628427,72.4634814981,-50.4820805677,72.4160329236,3.79575307085,550,801,575,117,5.96162350811
62.9225512482,-55.0846124829,-55.1063399698,63.272588144,-55.062884996,62.5725143524,44.8167556908,501,802,0,117,7.14012894173
60.0017722994,-54.8719899432,-55.062884996,62.5725143524,-54.6810948904,57.4310302465,331.614095612,501,802,0,117,7.1243083716
53.6294607229,-51.2058260287,-51.4622700225,57.4348164201,-50.9493820349,49.8241050257,533.024102859,501,802,0,117,7.00625012588
