MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
-28.3429976046,0.537368912536,1.32759031477,-28.2428883334,-0.252852489694,-28.4431068757,177.141860174,201,714,0,104,3.6498867155
-26.70629803,-1.81212223012,-0.617890002814,-26.5881705037,-3.00635445743,-26.8244255562,266.88013067,201,714,0,104,3.80586045955
-26.148235584,-3.55104060907,-3.1272848729,-26.1279072226,-3.97479634524,-26.1685639454,94.3470656133,201,714,0,104,4.01147062335
-22.6971813749,-4.59374763358,-4.25284828228,-22.7302933946,-4.93464698487,-22.6640693552,76.1671641141,201,714,0,104,4.10251323978
-21.32231808,-6.14366558977,-5.05552132947,-21.3902879547,-7.23180985008,-21.2543482053,242.458767779,201,714,0,104,4.17132633406
-12.999950249,-7.10828972673,-6.49192027574,-13.0813517467,-7.72465917772,-12.9185487514,138.246531542,201,714,0,104,4.37213135873
-12.6318065185,-8.05132477905,-7.72776621536,-12.6789631305,-8.37488334275,-12.5846499064,72.7016018336,201,714,0,104,4.46831112056
-28.3910489365,0.42425889857,1.21428229875,-28.2893903784,-0.365764501613,-28.4927074945,177.141860174,201,714,0,105,3.65995096603
-26.7588622614,-1.92839359092,-0.734388641459,-26.6384486009,-3.12239854039,-26.8792759219,266.88013067,201,714,0,105,3.81583162063
-26.2040448349,-3.66836704786,-3.2446504052,-26.1829115312,-4.09208369051,-26.2251781387,94.3470656129,201,714,0,105,4.02112810576
-22.7543814262,-4.71736403175,-4.37640695864,-22.7868954959,-5.05832110486,-22.7218673566,76.1671641134,201,714,0,105,4.11218108809
-21.3819472924,-6.26966256566,-5.18140387897,-21.4480535685,-7.35792125235,-21.3158410163,242.458767779,201,714,0,105,4.18090697238
-13.0588312551,-7.24711575061,-6.63063530229,-13.1393991634,-7.86359619893,-12.9782633468,138.246531541,201,714,0,105,4.38134523682
-12.6918771238,-8.19065179604,-7.86702962604,-12.7386026181,-8.51427396604,-12.6451516294,72.7016018329,201,714,0,105,4.47730926823
-12.2984270741,-8.79688171562,-8.49960066662,-12.3621310168,-9.09416276462,-12.2347231314,67.5785364998,201,714,0,105,4.5282874257
-28.4954979202,1.63986820075,1.89403838148,-28.4644095738,1.38569802001,-28.5265862665,56.9458535576,201,714,0,106,3.60282099653
-28.1412654498,0.532044979573,1.32174605844,-28.0371307222,-0.257656099292,-28.2454001774,177.141860163,201,714,0,106,3.64890345937
-26.5165575864,-1.82575149109,-0.632136069612,-26.3923445832,-3.01936691256,-26.6407705896,266.880130663,201,714,0,106,3.80633901196
